current_date - 1,Min Sale Date (Ret),Country,Store,Gender (code),Group,Style (code),Fabric (code),Color (code),Color,Theme (code),Comm. Category SubGroup,Comm. Category Group,Comm. Category,Comm. SubCategory,Operative Brand,Current Sale Season (code),Size (code),"Qty sold (Ret, 445)","Net Amount no VAT (Ret, 445)",On hand Qty
2025-09-24,,Canada,OUTLET Vancouver,F,VIRTUS,1014745,1A13950,1N07V,Stone-Versace Gold,MFO,SHOES,Accessories,SHOES,MULE/SANDALS,Versace Accessories,2024PE,390,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,VIRTUS,1015538,1A04093,1B00V,Black-Versace Gold,MFO,BAGS,Accessories,BAGS,SHOULDER,Versace Accessories,2024AI,UNICA,,,8
2025-09-24,,Canada,OUTLET Vancouver,F,VIRTUS,1015538,1A04093,1KB7V,Summer Nude - Versace Gold,MFO,BAGS,Accessories,BAGS,SHOULDER,Versace Accessories,2024PE,UNICA,,,3
2025-09-24,,Canada,OUTLET Vancouver,F,VIRTUS,1015538,1A04093,1ND8V,Chocolate-Versace Gold,MFO,BAGS,Accessories,BAGS,SHOULDER,Versace Accessories,2024AI,UNICA,,,5
2025-09-24,,Canada,OUTLET Vancouver,F,VIRTUS,1015539,1A04093,1B00V,Black-Versace Gold,MFO,BAGS,Accessories,BAGS,SHOULDER,Versace Accessories,2024AI,UNICA,,,3
2025-09-24,,Canada,OUTLET Vancouver,F,VIRTUS,1015539,1A04093,1PO3V,Hot Pink-Versace Gold,MFO,BAGS,Accessories,BAGS,SHOULDER,Versace Accessories,2024AI,UNICA,,,3
2025-09-24,,Canada,OUTLET Vancouver,F,VIRTUS,1015556,1A04093,1B00V,Black-Versace Gold,MFO,BAGS,Accessories,BAGS,TOP HANDLE,Versace Accessories,2024AI,UNICA,,,3
2025-09-24,,Canada,OUTLET Vancouver,F,VIRTUS,1015556,1A04093,1PO3V,Hot Pink-Versace Gold,MFO,BAGS,Accessories,BAGS,TOP HANDLE,Versace Accessories,2024AI,UNICA,,,3
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1001590,1A08103,2B150,Black+Gold,*,SILK & OTHER ACC,Accessories,SILK OTHER ACC,HAT,Versace Silk Accessories,2025PE,58,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1001590,1A08103,2B150,Black+Gold,*,SILK & OTHER ACC,Accessories,SILK OTHER ACC,HAT,Versace Silk Accessories,2025PE,60,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1002476,1A03044,5K410,Champagne,*,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024AI,52,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1002476,1A03044,5K410,Champagne,*,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024AI,54,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1002476,1A03044,5K410,Champagne,*,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024AI,56,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1002516,1A11324,1B000,Black,*,RTW,Ready to Wear,BEACHWEAR,SWIMSUIT,Versace Underwear and Beachwear,2024AI,3,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1002516,1A11324,1B000,Black,*,RTW,Ready to Wear,BEACHWEAR,SWIMSUIT,Versace Underwear and Beachwear,2024AI,4,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1002516,1A11324,1B000,Black,*,RTW,Ready to Wear,BEACHWEAR,SWIMSUIT,Versace Underwear and Beachwear,2024AI,5,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1002516,1A11324,1B000,Black,*,RTW,Ready to Wear,BEACHWEAR,SWIMSUIT,Versace Underwear and Beachwear,2024AI,6,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1003926,1A03044,5K410,Champagne,*,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,60,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1003926,1A03044,5K410,Champagne,*,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,62,,,1
2025-09-24,2025-09-24,Canada,OUTLET Vancouver,M,-missing description-,1003926,1A11093,5UB20,Blue Hydrangea+Coral+Bone,*,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,58,1,454.661001139454,
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1003926,1A11093,5UB20,Blue Hydrangea+Coral+Bone,*,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,60,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1003941,1A03044,5K410,Champagne,*,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,46,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1003941,1A03044,5K410,Champagne,*,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,48,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1003941,1A03044,5K410,Champagne,*,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,56,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1007187,1A15673,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,DOWN JACKET,Versace Apparel,2024AI,46,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1007187,1A15673,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,DOWN JACKET,Versace Apparel,2024AI,48,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1007187,1A15673,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,DOWN JACKET,Versace Apparel,2024AI,50,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1007187,1A15673,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,DOWN JACKET,Versace Apparel,2024AI,60,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1007432,1A12030,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,DOWN JACKET,Versace Apparel,2023AI,44,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1007432,1A12030,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,DOWN JACKET,Versace Apparel,2023AI,48,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1007432,1A12030,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,DOWN JACKET,Versace Apparel,2023AI,50,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1007432,1A12030,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,DOWN JACKET,Versace Apparel,2023AI,54,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1007434,1A15673,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,DOWN JACKET,Versace Apparel,2024AI,48,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1007434,1A15673,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,DOWN JACKET,Versace Apparel,2024AI,52,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1007434,1A15673,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,DOWN JACKET,Versace Apparel,2024AI,54,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1007434,1A15673,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,DOWN JACKET,Versace Apparel,2024AI,56,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1007765,1A09457,1GM10,Dark Olive,*,RTW,Ready to Wear,KNITWEAR,SWEATER,Versace Apparel,2024AI,44,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1007765,1A09457,1GM10,Dark Olive,*,RTW,Ready to Wear,KNITWEAR,SWEATER,Versace Apparel,2024AI,46,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1007765,1A09457,1GM10,Dark Olive,*,RTW,Ready to Wear,KNITWEAR,SWEATER,Versace Apparel,2024AI,48,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1007765,1A09457,1GM10,Dark Olive,*,RTW,Ready to Wear,KNITWEAR,SWEATER,Versace Apparel,2024AI,54,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1007836,1A11101,1D380,Light Blue,*,RTW,Ready to Wear,DENIM/JEANS,SHIRT,Versace Apparel,2024AI,52,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1008274,1A13761,5B000,Black+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,44,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1008274,1A13761,5B000,Black+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,46,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1008274,1A13761,5B000,Black+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,48,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1008274,1A13761,5B000,Black+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,50,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1008274,1A13761,5B000,Black+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,52,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1008274,1A13761,5B000,Black+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,54,,,3
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1008274,1A13761,5B000,Black+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,56,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1008274,1A13761,5B000,Black+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,58,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1008274,1A13761,5U960,Navy Blue,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024PE,44,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1008274,1A13761,5U960,Navy Blue,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024PE,54,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1008274,1A13761,5U960,Navy Blue,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024PE,56,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1008274,1A13761,5UB40,Blue Hydrangea,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024PE,46,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1008274,1A13761,5UB40,Blue Hydrangea,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024PE,48,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1008274,1A13761,5UB40,Blue Hydrangea,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024PE,50,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1008274,1A15969,5B050,Black+Grey,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,48,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1008274,1A15969,5B050,Black+Grey,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,50,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1008274,1A15969,5B050,Black+Grey,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,52,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1008274,1A15969,5B050,Black+Grey,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,54,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1008274,1A15969,5B050,Black+Grey,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,56,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1008274,1A15969,5B050,Black+Grey,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,58,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1008274,1A15969,5B050,Black+Grey,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,62,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A04686,5O010,Tangerine+Multicolor,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024PE,46,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A04686,5O010,Tangerine+Multicolor,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024PE,48,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A04686,5O010,Tangerine+Multicolor,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024PE,54,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A04686,5O010,Tangerine+Multicolor,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024PE,56,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A04686,5O010,Tangerine+Multicolor,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024PE,58,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A13761,5B000,Black+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,44,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A13761,5B000,Black+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,46,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A13761,5B000,Black+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,48,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A13761,5B000,Black+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,50,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A13761,5B000,Black+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,52,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A13761,5B000,Black+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,54,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A13761,5B000,Black+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,56,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A13761,5B000,Black+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,60,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A13761,5B000,Black+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,62,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A13761,5K400,Sand+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024PE,44,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A13761,5K400,Sand+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024PE,48,,,3
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A13761,5K400,Sand+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024PE,50,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A13761,5K400,Sand+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024PE,52,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A13761,5K400,Sand+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024PE,54,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A13761,5UB40,Blue Hydrangea,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024PE,44,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A13761,5UB40,Blue Hydrangea,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024PE,48,,,4
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A13761,5UB40,Blue Hydrangea,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024PE,50,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A13761,5UB40,Blue Hydrangea,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024PE,52,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A13761,5UB40,Blue Hydrangea,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024PE,54,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A15626,5B000,Black+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,46,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A15626,5B000,Black+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,48,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A15626,5B000,Black+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,52,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A15626,5B000,Black+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,54,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A15626,5B000,Black+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,56,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A15626,5K580,Ivory+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,46,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A15626,5K580,Ivory+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,50,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A15626,5K580,Ivory+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,52,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A15626,5K580,Ivory+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,54,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A15626,5K580,Ivory+Gold,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,56,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A15969,5B050,Black+Grey,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,44,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A15969,5B050,Black+Grey,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,50,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A15969,5B050,Black+Grey,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,52,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010103,1A15969,5B050,Black+Grey,MFO,RTW,Ready to Wear,SHIRT,INFORMAL SHIRT,Versace Apparel,2024AI,54,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010119,1A04686,5O010,Tangerine+Multicolor,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024PE,48,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010119,1A04686,5O010,Tangerine+Multicolor,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024PE,50,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010119,1A04686,5O010,Tangerine+Multicolor,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024PE,52,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010119,1A04686,5O010,Tangerine+Multicolor,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024PE,54,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010119,1A04686,5O010,Tangerine+Multicolor,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024PE,56,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010119,1A11900,5B000,Black+Gold,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024PE,44,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010119,1A11900,5B000,Black+Gold,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024PE,46,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010119,1A11900,5B000,Black+Gold,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024PE,48,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010119,1A11900,5B000,Black+Gold,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024PE,50,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010119,1A11900,5B050,Black+Grey,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024PE,54,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010119,1A13761,5B000,Black+Gold,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024AI,44,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010119,1A13761,5B000,Black+Gold,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024AI,46,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010119,1A13761,5B000,Black+Gold,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024AI,48,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010119,1A13761,5B000,Black+Gold,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024AI,50,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010119,1A13761,5B000,Black+Gold,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024AI,52,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010119,1A13761,5B000,Black+Gold,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024AI,54,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010119,1A13761,5B000,Black+Gold,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024AI,56,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010119,1A13761,5B000,Black+Gold,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024AI,58,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010119,1A13761,5K400,Sand+Gold,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024PE,50,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010119,1A13761,5K400,Sand+Gold,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024PE,52,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010119,1A13761,5K400,Sand+Gold,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024PE,54,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010119,1A13761,5U960,Navy Blue,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024PE,44,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010119,1A13761,5U960,Navy Blue,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024PE,46,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010119,1A13761,5U960,Navy Blue,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024PE,48,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010119,1A13761,5U960,Navy Blue,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024PE,50,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010119,1A13761,5U960,Navy Blue,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024PE,52,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010119,1A13761,5U960,Navy Blue,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024PE,54,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010119,1A13761,5U960,Navy Blue,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024PE,56,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010240,1A07612,2B050,Black-Grey,*,RTW,Ready to Wear,KNITWEAR,SWEATER,Versace Apparel,2024AI,52,,,2
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010240,1A07612,2B050,Black-Grey,*,RTW,Ready to Wear,KNITWEAR,SWEATER,Versace Apparel,2024AI,54,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010633,1A07692,1B000,Black,*,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024AI,3XL,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010633,1A07692,1B000,Black,*,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024AI,4XL,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010633,1A07692,1B000,Black,*,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024AI,5XL,,,1
2025-09-24,,Canada,OUTLET Vancouver,M,-missing description-,1010633,1A07692,1B000,Black,*,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024AI,6XL,,,1
